jnr_sm_id,lead_id,lead_stage,call_done_date,call_status,call_reason
JNR1013MG,USR1247,consideration,1/10/2022,successful,interested_for_conversion
JNR1013MG,USR1247,consideration,1/10/2022,successful,followup_for_conversion
JNR1013MG,USR1247,consideration,1/10/2022,successful,followup_for_conversion
JNR1013MG,USR1248,lead,1/8/2022,unsuccessful,lead_introduction
JNR1013MG,USR1248,lead,1/8/2022,successful,lead_introduction
JNR1013MG,USR1248,lead,1/10/2022,successful,demo_schedule
JNR1013MG,USR1248,lead,1/10/2022,successful,demo_not_attended
JNR1013MG,USR1248,lead,1/10/2022,successful,demo_not_attended
JNR1013MG,USR1249,lead,1/8/2022,successful,lead_introduction
JNR1013MG,USR1249,lead,1/10/2022,successful,demo_schedule
JNR1013MG,USR1249,lead,1/10/2022,successful,demo_not_attended
JNR1013MG,USR1250,lead,1/8/2022,unsuccessful,lead_introduction
JNR1013MG,USR1250,lead,1/9/2022,successful,lead_introduction
JNR1013MG,USR1250,lead,1/10/2022,successful,demo_schedule
JNR1013MG,USR1250,lead,1/14/2022,successful,demo_not_attended
JNR1013MG,USR1250,lead,1/14/2022,successful,demo_not_attended
JNR1013MG,USR1250,lead,1/14/2022,successful,demo_not_attended
JNR1013MG,USR1250,awareness,1/14/2022,successful,post_demo_followup
JNR1013MG,USR1251,lead,1/15/2022,successful,lead_introduction
JNR1013MG,USR1251,lead,1/16/2022,successful,demo_schedule
JNR1013MG,USR1251,lead,1/20/2022,successful,demo_not_attended
JNR1013MG,USR1251,lead,1/20/2022,successful,demo_not_attended
JNR1013MG,USR1251,lead,1/20/2022,unsuccessful,demo_not_attended
JNR1013MG,USR1251,lead,1/20/2022,successful,demo_not_attended
JNR1013MG,USR1251,awareness,1/20/2022,successful,post_demo_followup
JNR1013MG,USR1251,consideration,1/20/2022,successful,interested_for_conversion
JNR1013MG,USR1251,consideration,1/20/2022,successful,followup_for_conversion
JNR1013MG,USR1251,consideration,1/20/2022,successful,followup_for_conversion
JNR1013MG,USR1252,lead,1/15/2022,successful,lead_introduction
JNR1013MG,USR1252,lead,1/17/2022,successful,demo_schedule
JNR1013MG,USR1252,lead,1/17/2022,successful,demo_not_attended
JNR1013MG,USR1252,lead,1/17/2022,successful,demo_not_attended
JNR1013MG,USR1252,awareness,1/17/2022,successful,post_demo_followup
JNR1013MG,USR1252,consideration,1/17/2022,unsuccessful,interested_for_conversion
JNR1013MG,USR1252,consideration,1/17/2022,successful,followup_for_conversion
JNR1013MG,USR1252,consideration,1/17/2022,successful,interested_for_conversion
JNR1013MG,USR1252,conversion,1/18/2022,successful,successful_conversion
JNR1013MG,USR1253,lead,1/17/2022,unsuccessful,lead_introduction
JNR1013MG,USR1253,lead,1/18/2022,successful,lead_introduction
JNR1013MG,USR1253,lead,1/20/2022,unsuccessful,demo_schedule
JNR1013MG,USR1253,lead,1/19/2022,successful,demo_schedule
JNR1013MG,USR1253,lead,1/19/2022,successful,demo_not_attended
JNR1013MG,USR1253,lead,1/19/2022,successful,demo_not_attended
JNR1013MG,USR1253,awareness,1/19/2022,successful,post_demo_followup
JNR1013MG,USR1253,consideration,1/19/2022,unsuccessful,interested_for_conversion
JNR1013MG,USR1253,consideration,1/19/2022,successful,followup_for_conversion
JNR1013MG,USR1253,consideration,1/19/2022,successful,interested_for_conversion
JNR1013MG,USR1253,conversion,1/20/2022,successful,successful_conversion
JNR1013MG,USR1254,lead,1/17/2022,successful,lead_introduction
JNR1013MG,USR1254,lead,1/18/2022,successful,demo_schedule
JNR1013MG,USR1254,lead,1/18/2022,successful,demo_not_attended
JNR1013MG,USR1255,lead,1/15/2022,unsuccessful,lead_introduction
JNR1013MG,USR1255,lead,1/16/2022,successful,lead_introduction
JNR1013MG,USR1255,lead,1/18/2022,successful,demo_schedule
JNR1013MG,USR1255,lead,1/18/2022,successful,demo_not_attended
JNR1013MG,USR1255,lead,1/18/2022,successful,demo_not_attended
JNR1013MG,USR1255,lead,1/18/2022,successful,demo_not_attended
JNR1013MG,USR1255,awareness,1/18/2022,successful,post_demo_followup
JNR1013MG,USR1256,lead,2/21/2022,successful,lead_introduction
JNR1013MG,USR1256,lead,2/21/2022,successful,demo_schedule
JNR1013MG,USR1256,lead,2/21/2022,successful,demo_not_attended
JNR1013MG,USR1256,lead,2/21/2022,successful,demo_not_attended
JNR1013MG,USR1256,lead,2/21/2022,unsuccessful,demo_not_attended
JNR1013MG,USR1256,lead,2/21/2022,successful,demo_not_attended
JNR1013MG,USR1257,lead,2/22/2022,successful,lead_introduction
JNR1013MG,USR1257,lead,2/24/2022,successful,demo_schedule
JNR1013MG,USR1257,lead,2/25/2022,successful,demo_not_attended
JNR1013MG,USR1257,lead,2/25/2022,successful,demo_not_attended
JNR1013MG,USR1257,lead,2/25/2022,unsuccessful,demo_not_attended
JNR1013MG,USR1257,lead,2/25/2022,successful,demo_not_attended
JNR1013MG,USR1257,awareness,2/25/2022,successful,post_demo_followup
JNR1013MG,USR1257,consideration,2/25/2022,unsuccessful,interested_for_conversion
JNR1013MG,USR1257,consideration,2/25/2022,successful,followup_for_conversion
JNR1013MG,USR1257,consideration,2/25/2022,successful,interested_for_conversion
JNR1013MG,USR1258,lead,2/23/2022,unsuccessful,lead_introduction
JNR1013MG,USR1258,lead,2/24/2022,successful,lead_introduction
JNR1013MG,USR1258,lead,2/25/2022,successful,demo_schedule
JNR1013MG,USR1258,lead,2/26/2022,successful,demo_not_attended
JNR1013MG,USR1258,lead,2/26/2022,successful,demo_not_attended
JNR1013MG,USR1258,lead,2/26/2022,successful,demo_not_attended
JNR1013MG,USR1258,awareness,2/26/2022,successful,post_demo_followup
JNR1013MG,USR1259,lead,2/25/2022,successful,lead_introduction
JNR1013MG,USR1259,lead,2/26/2022,successful,demo_schedule
JNR1013MG,USR1259,lead,2/26/2022,successful,demo_not_attended
JNR1013MG,USR1259,lead,2/26/2022,successful,demo_not_attended
JNR1013MG,USR1260,lead,2/26/2022,unsuccessful,lead_introduction
JNR1013MG,USR1260,lead,2/27/2022,successful,lead_introduction
JNR1013MG,USR1260,lead,3/1/2022,successful,demo_schedule
JNR1014MG,USR1261,lead,1/5/2022,successful,lead_introduction
JNR1014MG,USR1261,lead,1/5/2022,successful,demo_schedule
JNR1014MG,USR1261,lead,1/5/2022,successful,demo_not_attended
JNR1014MG,USR1261,lead,1/5/2022,successful,demo_not_attended
JNR1014MG,USR1261,lead,1/5/2022,unsuccessful,demo_not_attended
JNR1014MG,USR1261,lead,1/5/2022,successful,demo_not_attended
JNR1014MG,USR1262,lead,1/6/2022,successful,lead_introduction
JNR1014MG,USR1262,lead,1/6/2022,successful,demo_schedule
JNR1014MG,USR1262,lead,1/7/2022,successful,demo_not_attended
JNR1014MG,USR1262,lead,1/7/2022,successful,demo_not_attended
JNR1014MG,USR1262,lead,1/7/2022,unsuccessful,demo_not_attended
JNR1014MG,USR1262,lead,1/7/2022,successful,demo_not_attended
JNR1014MG,USR1262,awareness,1/7/2022,successful,post_demo_followup
JNR1014MG,USR1262,consideration,1/7/2022,successful,interested_for_conversion
JNR1014MG,USR1262,consideration,1/7/2022,successful,followup_for_conversion
JNR1014MG,USR1262,consideration,1/7/2022,successful,followup_for_conversion
JNR1014MG,USR1262,conversion,1/8/2022,successful,successful_conversion
JNR1014MG,USR1263,lead,1/7/2022,unsuccessful,lead_introduction
JNR1014MG,USR1263,lead,1/8/2022,successful,lead_introduction
JNR1014MG,USR1263,lead,1/8/2022,successful,demo_schedule
JNR1014MG,USR1263,lead,1/9/2022,successful,demo_not_attended
JNR1014MG,USR1263,lead,1/9/2022,successful,demo_not_attended
JNR1014MG,USR1263,lead,1/9/2022,successful,demo_not_attended
JNR1014MG,USR1263,awareness,1/9/2022,successful,post_demo_followup
JNR1014MG,USR1263,consideration,1/9/2022,successful,interested_for_conversion
JNR1014MG,USR1263,consideration,1/9/2022,successful,followup_for_conversion
JNR1014MG,USR1263,consideration,1/9/2022,successful,followup_for_conversion
JNR1014MG,USR1263,conversion,1/10/2022,successful,successful_conversion
JNR1014MG,USR1264,lead,1/5/2022,successful,lead_introduction
JNR1014MG,USR1264,lead,1/5/2022,successful,demo_schedule
JNR1014MG,USR1264,lead,1/5/2022,successful,demo_not_attended
JNR1014MG,USR1264,lead,1/5/2022,successful,demo_not_attended
JNR1014MG,USR1265,lead,1/6/2022,unsuccessful,lead_introduction
JNR1014MG,USR1265,lead,1/7/2022,successful,lead_introduction
JNR1014MG,USR1265,lead,1/7/2022,successful,demo_schedule
JNR1014MG,USR1265,lead,1/8/2022,successful,demo_not_attended
JNR1014MG,USR1265,awareness,1/8/2022,successful,post_demo_followup
JNR1014MG,USR1265,consideration,1/8/2022,successful,interested_for_conversion
JNR1014MG,USR1265,awareness,1/8/2022,successful,followup_for_consideration
JNR1014MG,USR1265,consideration,1/8/2022,successful,interested_for_conversion
JNR1014MG,USR1265,awareness,1/8/2022,successful,followup_for_consideration
JNR1014MG,USR1266,lead,1/15/2022,successful,lead_introduction
JNR1014MG,USR1266,lead,1/15/2022,successful,demo_schedule
JNR1014MG,USR1266,lead,1/15/2022,successful,demo_not_attended
JNR1014MG,USR1266,lead,1/15/2022,successful,demo_not_attended
JNR1014MG,USR1266,lead,1/15/2022,unsuccessful,demo_not_attended
JNR1014MG,USR1266,lead,1/15/2022,successful,demo_not_attended
JNR1014MG,USR1267,lead,1/13/2022,successful,lead_introduction
JNR1014MG,USR1267,lead,1/13/2022,successful,demo_schedule
JNR1014MG,USR1267,lead,1/14/2022,successful,demo_not_attended
JNR1014MG,USR1267,lead,1/14/2022,successful,demo_not_attended
JNR1014MG,USR1267,awareness,1/14/2022,successful,post_demo_followup
JNR1014MG,USR1267,consideration,1/14/2022,successful,interested_for_conversion
JNR1014MG,USR1267,consideration,1/14/2022,successful,followup_for_conversion
JNR1014MG,USR1267,consideration,1/14/2022,successful,followup_for_conversion
JNR1014MG,USR1268,lead,1/14/2022,unsuccessful,lead_introduction
JNR1014MG,USR1268,lead,1/15/2022,successful,lead_introduction
JNR1014MG,USR1268,lead,1/15/2022,successful,demo_schedule
JNR1014MG,USR1268,lead,1/15/2022,successful,demo_not_attended
JNR1014MG,USR1268,lead,1/15/2022,successful,demo_not_attended
JNR1014MG,USR1269,lead,1/16/2022,successful,lead_introduction
JNR1014MG,USR1269,lead,1/16/2022,successful,demo_schedule
JNR1014MG,USR1269,lead,1/16/2022,successful,demo_not_attended
JNR1014MG,USR1270,lead,1/8/2022,unsuccessful,lead_introduction
JNR1014MG,USR1270,lead,1/8/2022,successful,lead_introduction
JNR1014MG,USR1270,lead,1/8/2022,successful,demo_schedule
JNR1014MG,USR1270,lead,1/14/2022,successful,demo_not_attended
JNR1014MG,USR1270,lead,1/14/2022,successful,demo_not_attended
JNR1014MG,USR1270,lead,1/14/2022,successful,demo_not_attended
JNR1014MG,USR1270,awareness,1/14/2022,successful,post_demo_followup
JNR1014MG,USR1271,lead,1/15/2022,successful,lead_introduction
JNR1014MG,USR1271,lead,1/15/2022,successful,demo_schedule
JNR1014MG,USR1271,lead,1/20/2022,successful,demo_not_attended
JNR1014MG,USR1271,lead,1/20/2022,successful,demo_not_attended
JNR1014MG,USR1271,lead,1/20/2022,unsuccessful,demo_not_attended
JNR1014MG,USR1271,lead,1/20/2022,successful,demo_not_attended
JNR1014MG,USR1271,awareness,1/20/2022,successful,post_demo_followup
JNR1014MG,USR1271,consideration,1/20/2022,successful,interested_for_conversion
JNR1014MG,USR1271,consideration,1/20/2022,unsuccessful,interested_for_conversion
JNR1014MG,USR1271,consideration,1/20/2022,successful,interested_for_conversion
JNR1014MG,USR1272,lead,1/15/2022,successful,lead_introduction
JNR1014MG,USR1272,lead,1/17/2022,successful,demo_schedule
JNR1014MG,USR1272,lead,1/17/2022,successful,demo_not_attended
JNR1014MG,USR1272,lead,1/17/2022,successful,demo_not_attended
JNR1014MG,USR1272,awareness,1/17/2022,successful,post_demo_followup
JNR1014MG,USR1272,consideration,1/17/2022,successful,interested_for_conversion
JNR1014MG,USR1272,consideration,1/17/2022,successful,followup_for_conversion
JNR1014MG,USR1272,consideration,1/17/2022,successful,followup_for_conversion
JNR1014MG,USR1272,conversion,1/18/2022,successful,successful_conversion
JNR1014MG,USR1273,lead,1/17/2022,unsuccessful,lead_introduction
JNR1014MG,USR1273,lead,1/18/2022,successful,lead_introduction
JNR1014MG,USR1273,lead,1/19/2022,unsuccessful,demo_schedule
JNR1014MG,USR1273,lead,1/19/2022,successful,demo_schedule
JNR1014MG,USR1273,lead,1/19/2022,successful,demo_not_attended
JNR1014MG,USR1273,lead,1/19/2022,successful,demo_not_attended
JNR1014MG,USR1273,awareness,1/19/2022,successful,post_demo_followup
JNR1014MG,USR1273,consideration,1/19/2022,successful,interested_for_conversion
JNR1014MG,USR1273,consideration,1/19/2022,successful,followup_for_conversion
JNR1014MG,USR1273,consideration,1/19/2022,successful,followup_for_conversion
JNR1014MG,USR1273,conversion,1/20/2022,successful,successful_conversion
JNR1014MG,USR1274,lead,1/17/2022,successful,lead_introduction
JNR1014MG,USR1274,lead,1/19/2022,successful,demo_schedule
JNR1014MG,USR1274,lead,1/19/2022,successful,demo_not_attended
JNR1014MG,USR1275,lead,1/15/2022,unsuccessful,lead_introduction
JNR1014MG,USR1275,lead,1/16/2022,successful,lead_introduction
JNR1014MG,USR1275,lead,1/18/2022,successful,demo_schedule
JNR1014MG,USR1275,lead,1/18/2022,successful,demo_not_attended
JNR1014MG,USR1275,lead,1/18/2022,successful,demo_not_attended
JNR1014MG,USR1275,lead,1/18/2022,successful,demo_not_attended
JNR1014MG,USR1275,awareness,1/18/2022,successful,post_demo_followup
JNR1014MG,USR1277,lead,2/19/2022,successful,lead_introduction
JNR1014MG,USR1277,lead,2/20/2022,successful,demo_schedule
JNR1014MG,USR1277,lead,2/23/2022,successful,demo_not_attended
JNR1014MG,USR1277,lead,2/23/2022,successful,demo_not_attended
JNR1014MG,USR1277,lead,2/23/2022,unsuccessful,demo_not_attended
JNR1014MG,USR1277,lead,2/23/2022,successful,demo_not_attended
JNR1014MG,USR1277,awareness,2/23/2022,successful,post_demo_followup
JNR1014MG,USR1277,consideration,2/23/2022,successful,interested_for_conversion
JNR1014MG,USR1277,consideration,2/23/2022,successful,followup_for_conversion
JNR1014MG,USR1277,consideration,2/23/2022,successful,followup_for_conversion
JNR1014MG,USR1278,lead,2/19/2022,unsuccessful,lead_introduction
JNR1014MG,USR1278,lead,2/19/2022,successful,lead_introduction
JNR1014MG,USR1278,lead,2/20/2022,successful,demo_schedule
JNR1014MG,USR1278,lead,2/22/2022,successful,demo_not_attended
JNR1014MG,USR1278,lead,2/22/2022,successful,demo_not_attended
JNR1014MG,USR1278,lead,2/22/2022,successful,demo_not_attended
JNR1014MG,USR1278,awareness,2/22/2022,successful,post_demo_followup
JNR1014MG,USR1279,lead,2/19/2022,successful,lead_introduction
JNR1014MG,USR1279,lead,2/21/2022,successful,demo_schedule
JNR1014MG,USR1279,lead,2/21/2022,successful,demo_not_attended
JNR1014MG,USR1279,lead,2/21/2022,successful,demo_not_attended
JNR1014MG,USR1280,lead,2/19/2022,unsuccessful,lead_introduction
JNR1014MG,USR1280,lead,2/20/2022,successful,lead_introduction
JNR1014MG,USR1280,lead,2/22/2022,successful,demo_schedule
JNR1014MG,USR1280,lead,2/22/2022,successful,demo_not_attended
JNR1015MG,USR1281,lead,1/3/2022,successful,lead_introduction
JNR1015MG,USR1281,lead,1/4/2022,successful,demo_schedule
JNR1015MG,USR1281,lead,1/4/2022,successful,demo_not_attended
JNR1015MG,USR1281,lead,1/4/2022,successful,demo_not_attended
JNR1015MG,USR1281,lead,1/4/2022,unsuccessful,demo_not_attended
JNR1015MG,USR1281,lead,1/4/2022,successful,demo_not_attended
JNR1015MG,USR1282,lead,1/4/2022,successful,lead_introduction
JNR1015MG,USR1282,lead,1/5/2022,successful,demo_schedule
JNR1015MG,USR1282,lead,1/5/2022,successful,demo_not_attended
JNR1015MG,USR1282,lead,1/5/2022,successful,demo_not_attended
JNR1015MG,USR1282,lead,1/5/2022,unsuccessful,demo_not_attended
JNR1015MG,USR1282,lead,1/5/2022,successful,demo_not_attended
JNR1015MG,USR1282,awareness,1/5/2022,successful,post_demo_followup
JNR1015MG,USR1282,consideration,1/5/2022,successful,interested_for_conversion
JNR1015MG,USR1282,consideration,1/5/2022,successful,followup_for_conversion
JNR1015MG,USR1282,consideration,1/5/2022,successful,followup_for_conversion
JNR1015MG,USR1283,lead,1/5/2022,unsuccessful,lead_introduction
JNR1015MG,USR1283,lead,1/6/2022,successful,lead_introduction
JNR1015MG,USR1283,lead,1/8/2022,successful,demo_schedule
JNR1015MG,USR1283,lead,1/9/2022,successful,demo_not_attended
JNR1015MG,USR1283,lead,1/9/2022,successful,demo_not_attended
JNR1015MG,USR1283,lead,1/9/2022,successful,demo_not_attended
JNR1015MG,USR1283,awareness,1/9/2022,successful,post_demo_followup
JNR1015MG,USR1284,lead,1/7/2022,successful,lead_introduction
JNR1015MG,USR1284,lead,1/7/2022,successful,demo_schedule
JNR1015MG,USR1284,lead,1/7/2022,successful,demo_not_attended
JNR1015MG,USR1284,lead,1/7/2022,successful,demo_not_attended
JNR1015MG,USR1285,lead,1/1/2022,unsuccessful,lead_introduction
JNR1015MG,USR1285,lead,1/2/2022,successful,lead_introduction
JNR1015MG,USR1285,lead,1/4/2022,successful,demo_schedule
JNR1015MG,USR1285,lead,1/4/2022,successful,demo_not_attended
JNR1015MG,USR1286,lead,1/8/2022,successful,lead_introduction
JNR1015MG,USR1286,lead,1/9/2022,successful,demo_schedule
JNR1015MG,USR1286,lead,1/9/2022,successful,demo_not_attended
JNR1015MG,USR1286,lead,1/9/2022,successful,demo_not_attended
JNR1015MG,USR1286,lead,1/9/2022,unsuccessful,demo_not_attended
JNR1015MG,USR1286,lead,1/9/2022,successful,demo_not_attended
JNR1015MG,USR1287,lead,1/8/2022,successful,lead_introduction
JNR1015MG,USR1287,lead,1/9/2022,successful,demo_schedule
JNR1015MG,USR1287,lead,1/10/2022,successful,demo_not_attended
JNR1015MG,USR1287,lead,1/10/2022,successful,demo_not_attended
JNR1015MG,USR1287,awareness,1/10/2022,successful,post_demo_followup
JNR1015MG,USR1287,consideration,1/10/2022,successful,interested_for_conversion
JNR1015MG,USR1287,consideration,1/10/2022,successful,followup_for_conversion
JNR1015MG,USR1287,consideration,1/10/2022,successful,followup_for_conversion
JNR1015MG,USR1288,lead,1/8/2022,unsuccessful,lead_introduction
JNR1015MG,USR1288,lead,1/8/2022,successful,lead_introduction
JNR1015MG,USR1288,lead,1/10/2022,successful,demo_schedule
JNR1015MG,USR1288,lead,1/10/2022,successful,demo_not_attended
JNR1015MG,USR1288,lead,1/10/2022,successful,demo_not_attended
JNR1015MG,USR1289,lead,1/8/2022,successful,lead_introduction
JNR1015MG,USR1289,lead,1/8/2022,successful,demo_schedule
JNR1015MG,USR1289,lead,1/8/2022,successful,demo_not_attended
JNR1015MG,USR1290,lead,1/8/2022,unsuccessful,lead_introduction
JNR1015MG,USR1290,lead,1/9/2022,successful,lead_introduction
JNR1015MG,USR1290,lead,1/11/2022,successful,demo_schedule
JNR1015MG,USR1290,lead,1/14/2022,successful,demo_not_attended
JNR1015MG,USR1290,lead,1/14/2022,successful,demo_not_attended
JNR1015MG,USR1290,lead,1/14/2022,successful,demo_not_attended
JNR1015MG,USR1290,awareness,1/14/2022,successful,post_demo_followup
JNR1015MG,USR1291,lead,1/15/2022,successful,lead_introduction
JNR1015MG,USR1291,lead,1/16/2022,successful,demo_schedule
JNR1015MG,USR1291,lead,1/20/2022,successful,demo_not_attended
JNR1015MG,USR1291,lead,1/20/2022,successful,demo_not_attended
JNR1015MG,USR1291,lead,1/20/2022,unsuccessful,demo_not_attended
JNR1015MG,USR1291,lead,1/20/2022,successful,demo_not_attended
JNR1015MG,USR1291,awareness,1/20/2022,successful,post_demo_followup
JNR1015MG,USR1291,consideration,1/20/2022,successful,interested_for_conversion
JNR1015MG,USR1291,consideration,1/20/2022,successful,followup_for_conversion
JNR1015MG,USR1291,consideration,1/20/2022,successful,followup_for_conversion
JNR1015MG,USR1292,lead,1/15/2022,successful,lead_introduction
JNR1015MG,USR1292,lead,1/16/2022,successful,demo_schedule
JNR1015MG,USR1292,lead,1/17/2022,successful,demo_not_attended
JNR1015MG,USR1292,lead,1/17/2022,successful,demo_not_attended
JNR1015MG,USR1292,awareness,1/17/2022,successful,post_demo_followup
JNR1015MG,USR1292,consideration,1/17/2022,successful,interested_for_conversion
JNR1015MG,USR1292,consideration,1/17/2022,unsuccessful,followup_for_conversion
JNR1015MG,USR1292,consideration,1/17/2022,successful,followup_for_conversion
JNR1015MG,USR1292,conversion,1/18/2022,successful,successful_conversion
JNR1015MG,USR1293,lead,1/17/2022,unsuccessful,lead_introduction
JNR1015MG,USR1293,lead,1/18/2022,successful,lead_introduction
JNR1015MG,USR1293,lead,1/20/2022,unsuccessful,demo_schedule
JNR1015MG,USR1293,lead,1/20/2022,successful,demo_schedule
JNR1015MG,USR1293,lead,1/21/2022,successful,demo_not_attended
JNR1015MG,USR1293,lead,1/21/2022,successful,demo_not_attended
JNR1015MG,USR1293,awareness,1/21/2022,successful,post_demo_followup
JNR1015MG,USR1293,consideration,1/21/2022,successful,interested_for_conversion
JNR1015MG,USR1293,consideration,1/21/2022,successful,followup_for_conversion
JNR1015MG,USR1293,consideration,1/21/2022,successful,followup_for_conversion
JNR1015MG,USR1293,conversion,1/22/2022,successful,successful_conversion
JNR1015MG,USR1294,lead,1/17/2022,successful,lead_introduction
JNR1015MG,USR1294,lead,1/18/2022,successful,demo_schedule
JNR1015MG,USR1294,lead,1/18/2022,successful,demo_not_attended
JNR1015MG,USR1295,lead,1/15/2022,unsuccessful,lead_introduction
JNR1015MG,USR1295,lead,1/16/2022,successful,lead_introduction
JNR1015MG,USR1295,lead,1/17/2022,successful,demo_schedule
JNR1015MG,USR1295,lead,1/18/2022,successful,demo_not_attended
JNR1015MG,USR1295,lead,1/18/2022,successful,demo_not_attended
JNR1015MG,USR1295,lead,1/18/2022,successful,demo_not_attended
JNR1015MG,USR1295,awareness,1/18/2022,successful,post_demo_followup
JNR1015MG,USR1296,lead,2/19/2022,successful,lead_introduction
JNR1015MG,USR1296,lead,2/21/2022,successful,demo_schedule
JNR1015MG,USR1296,lead,2/21/2022,successful,demo_not_attended
JNR1015MG,USR1296,lead,2/21/2022,successful,demo_not_attended
JNR1015MG,USR1296,lead,2/21/2022,unsuccessful,demo_not_attended
JNR1015MG,USR1296,lead,2/21/2022,successful,demo_not_attended
JNR1015MG,USR1297,lead,2/19/2022,successful,lead_introduction
JNR1015MG,USR1297,lead,2/21/2022,successful,demo_schedule
JNR1015MG,USR1297,lead,2/23/2022,successful,demo_not_attended
JNR1015MG,USR1297,lead,2/23/2022,successful,demo_not_attended
JNR1015MG,USR1297,lead,2/23/2022,unsuccessful,demo_not_attended
JNR1015MG,USR1297,lead,2/23/2022,successful,demo_not_attended
JNR1015MG,USR1297,awareness,2/23/2022,successful,post_demo_followup
JNR1015MG,USR1297,consideration,2/23/2022,successful,interested_for_conversion
JNR1015MG,USR1297,consideration,2/23/2022,successful,followup_for_conversion
JNR1015MG,USR1297,consideration,2/23/2022,successful,followup_for_conversion
JNR1015MG,USR1297,conversion,2/24/2022,successful,successful_conversion
JNR1015MG,USR1298,lead,2/19/2022,unsuccessful,lead_introduction
JNR1015MG,USR1298,lead,2/19/2022,successful,lead_introduction
JNR1015MG,USR1298,lead,2/20/2022,successful,demo_schedule
JNR1015MG,USR1298,lead,2/22/2022,successful,demo_not_attended
JNR1015MG,USR1298,lead,2/22/2022,successful,demo_not_attended
JNR1015MG,USR1298,lead,2/22/2022,successful,demo_not_attended
JNR1015MG,USR1298,awareness,2/22/2022,successful,post_demo_followup
JNR1015MG,USR1299,lead,2/19/2022,successful,lead_introduction
JNR1015MG,USR1299,lead,2/20/2022,successful,demo_schedule
JNR1015MG,USR1299,lead,2/20/2022,successful,demo_not_attended
JNR1015MG,USR1299,lead,2/20/2022,successful,demo_not_attended
JNR1015MG,USR1300,lead,2/19/2022,unsuccessful,lead_introduction
JNR1015MG,USR1300,lead,2/20/2022,successful,lead_introduction
JNR1015MG,USR1300,lead,2/22/2022,successful,demo_schedule
JNR1015MG,USR1300,lead,2/22/2022,successful,demo_not_attended
JNR1016MG,USR1301,lead,1/1/2022,successful,lead_introduction
JNR1016MG,USR1301,lead,1/1/2022,successful,demo_schedule
JNR1016MG,USR1301,lead,1/1/2022,successful,demo_not_attended
JNR1016MG,USR1301,lead,1/1/2022,successful,demo_not_attended
JNR1016MG,USR1301,lead,1/1/2022,unsuccessful,demo_not_attended
JNR1016MG,USR1301,lead,1/1/2022,successful,demo_not_attended
JNR1016MG,USR1302,lead,1/1/2022,successful,lead_introduction
JNR1016MG,USR1302,lead,1/3/2022,successful,demo_schedule
JNR1016MG,USR1302,lead,1/7/2022,successful,demo_not_attended
JNR1016MG,USR1302,lead,1/7/2022,successful,demo_not_attended
JNR1016MG,USR1302,lead,1/7/2022,unsuccessful,demo_not_attended
JNR1016MG,USR1302,lead,1/7/2022,successful,demo_not_attended
JNR1016MG,USR1302,awareness,1/7/2022,successful,post_demo_followup
JNR1016MG,USR1302,consideration,1/7/2022,successful,interested_for_conversion
JNR1016MG,USR1302,consideration,1/7/2022,successful,followup_for_conversion
JNR1016MG,USR1302,consideration,1/7/2022,successful,followup_for_conversion
JNR1016MG,USR1302,conversion,1/8/2022,successful,successful_conversion
JNR1016MG,USR1303,lead,1/1/2022,unsuccessful,lead_introduction
JNR1016MG,USR1303,lead,1/1/2022,successful,lead_introduction
JNR1016MG,USR1303,lead,1/2/2022,successful,demo_schedule
JNR1016MG,USR1303,lead,1/3/2022,successful,demo_not_attended
JNR1016MG,USR1303,lead,1/3/2022,successful,demo_not_attended
JNR1016MG,USR1303,lead,1/3/2022,successful,demo_not_attended
JNR1016MG,USR1303,awareness,1/3/2022,successful,post_demo_followup
JNR1016MG,USR1303,consideration,1/3/2022,successful,interested_for_conversion
JNR1016MG,USR1303,consideration,1/3/2022,successful,followup_for_conversion
JNR1016MG,USR1303,consideration,1/3/2022,successful,followup_for_conversion
JNR1016MG,USR1303,conversion,1/4/2022,successful,successful_conversion
JNR1016MG,USR1304,lead,1/2/2022,successful,lead_introduction
JNR1016MG,USR1304,lead,1/3/2022,successful,demo_schedule
JNR1016MG,USR1304,lead,1/3/2022,successful,demo_not_attended
JNR1016MG,USR1304,lead,1/3/2022,successful,demo_not_attended
JNR1016MG,USR1305,lead,1/3/2022,unsuccessful,lead_introduction
JNR1016MG,USR1305,lead,1/4/2022,successful,lead_introduction
JNR1016MG,USR1305,lead,1/6/2022,successful,demo_schedule
JNR1016MG,USR1305,lead,1/6/2022,successful,demo_not_attended
JNR1016MG,USR1305,awareness,1/6/2022,successful,post_demo_followup
JNR1016MG,USR1305,consideration,1/6/2022,successful,interested_for_conversion
JNR1016MG,USR1305,awareness,1/6/2022,successful,followup_for_consideration
JNR1016MG,USR1305,consideration,1/6/2022,successful,interested_for_conversion
JNR1016MG,USR1305,awareness,1/6/2022,successful,followup_for_consideration
JNR1016MG,USR1306,lead,1/8/2022,successful,lead_introduction
JNR1016MG,USR1306,lead,1/8/2022,successful,demo_schedule
JNR1016MG,USR1306,lead,1/8/2022,successful,demo_not_attended
JNR1016MG,USR1306,lead,1/8/2022,successful,demo_not_attended
JNR1016MG,USR1306,lead,1/8/2022,unsuccessful,demo_not_attended
JNR1016MG,USR1306,lead,1/8/2022,successful,demo_not_attended
JNR1016MG,USR1307,lead,1/8/2022,successful,lead_introduction
JNR1016MG,USR1307,lead,1/10/2022,successful,demo_schedule
